,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9031,Nazaré,-1.452752675,-48.480484725,Studio Games,-1.4536087511748974,-48.48031144841779,Arcade
9032,Nazaré,-1.452752675,-48.480484725,O Rei do Espeto,-1.456502677731562,-48.48152054738391,BBQ Joint
9033,Nazaré,-1.452752675,-48.480484725,Lojas Americanas,-1.451914732511579,-48.48225094343327,Department Store
9034,Nazaré,-1.452752675,-48.480484725,clube do jaleco,-1.453293575232082,-48.478581851606755,Tailor Shop
9035,Nazaré,-1.452752675,-48.480484725,Academia Total Health Fitness,-1.452367822600296,-48.48349189936726,Gym / Fitness Center
9036,Nazaré,-1.452752675,-48.480484725,Evs Generalissimo,-1.4514332277007918,-48.482743830200526,Fast Food Restaurant
9037,Nazaré,-1.452752675,-48.480484725,Duka! Lanches,-1.4551536999390573,-48.477171798195485,Burger Joint
9038,Nazaré,-1.452752675,-48.480484725,Lanches Paraenses,-1.4523152297947484,-48.48048187704679,Burger Joint
9039,Nazaré,-1.452752675,-48.480484725,Cine Ópera,-1.4515479189460747,-48.48239867174433,Indie Movie Theater
9040,Nazaré,-1.452752675,-48.480484725,Botequim,-1.4549587365680972,-48.47894790346796,Bar
9041,Nazaré,-1.452752675,-48.480484725,Sushi Redentor,-1.4552733958602324,-48.47723480172372,Sushi Restaurant
9042,Nazaré,-1.452752675,-48.480484725,Eky Churrasquinhos,-1.4566257559842093,-48.48176313045574,BBQ Joint
9043,Nazaré,-1.452752675,-48.480484725,Praça Justo Chermont,-1.4541655477947129,-48.48220343156817,Plaza
9044,Nazaré,-1.452752675,-48.480484725,Nação Azul Sócio-Torcedor,-1.4522826126424415,-48.484276099880844,General Entertainment
9045,Nazaré,-1.452752675,-48.480484725,Big Mengão,-1.4549051139159674,-48.480294705569314,Burger Joint
9046,Nazaré,-1.452752675,-48.480484725,Pizza Hut,-1.4502063202000055,-48.4839182840864,Pizza Place
9047,Nazaré,-1.452752675,-48.480484725,Panificadora Plaza,-1.4520965470708205,-48.48154698943821,Bakery
9048,Nazaré,-1.452752675,-48.480484725,Laptop Assistencia Técnica,-1.4492412952745528,-48.48279130307611,Other Repair Shop
9049,Nazaré,-1.452752675,-48.480484725,DeliCidade,-1.454853533639813,-48.47996864640761,Deli / Bodega
9050,Nazaré,-1.452752675,-48.480484725,Tacacá do Quincas,-1.4563888593984748,-48.48069642804169,Brazilian Restaurant
9051,Nazaré,-1.452752675,-48.480484725,CPAD - Livraria Cristã,-1.4484209600645805,-48.47953046945939,Bookstore
9052,Nazaré,-1.452752675,-48.480484725,Padaria JJ,-1.4563895295987581,-48.47957751835253,Bakery
9053,Nazaré,-1.452752675,-48.480484725,Black Burger,-1.4554272977224512,-48.47706917332416,Burger Joint
9054,Nazaré,-1.452752675,-48.480484725,Galeria Theodoro Braga,-1.4564676583040939,-48.4820911687798,Art Gallery
9055,Nazaré,-1.45341965,-48.4863735,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9056,Nazaré,-1.45341965,-48.4863735,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9057,Nazaré,-1.45341965,-48.4863735,Machida Artes Marciais,-1.4537431054384231,-48.485959822390896,Martial Arts School
9058,Nazaré,-1.45341965,-48.4863735,Hot do Cícero,-1.4550657376037672,-48.485741445428175,Hot Dog Joint
9059,Nazaré,-1.45341965,-48.4863735,Tacacá Da Dona Maria,-1.4522201589933785,-48.48572685240313,Brazilian Restaurant
9060,Nazaré,-1.45341965,-48.4863735,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9061,Nazaré,-1.45341965,-48.4863735,Clube do Remo,-1.452789238606855,-48.48412522426123,General Entertainment
9062,Nazaré,-1.45341965,-48.4863735,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9063,Nazaré,-1.45341965,-48.4863735,BodyTech,-1.4520219445406055,-48.48731895230047,Gym
9064,Nazaré,-1.45341965,-48.4863735,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9065,Nazaré,-1.45341965,-48.4863735,Domino's Pizza,-1.454187368564285,-48.48597112293062,Pizza Place
9066,Nazaré,-1.45341965,-48.4863735,Spoleto Culinária Italiana,-1.4542373469207237,-48.48601318035323,Italian Restaurant
9067,Nazaré,-1.45341965,-48.4863735,R & DÚ Blues Estúdio 24h,-1.452005676849861,-48.48786851702162,Recording Studio
9068,Nazaré,-1.45341965,-48.4863735,La Traviata,-1.4503457383798868,-48.48623646589473,Italian Restaurant
9069,Nazaré,-1.45341965,-48.4863735,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9070,Nazaré,-1.45341965,-48.4863735,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9071,Nazaré,-1.45341965,-48.4863735,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9072,Nazaré,-1.45341965,-48.4863735,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9073,Nazaré,-1.45341965,-48.4863735,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9074,Nazaré,-1.45341965,-48.4863735,Centro Cultural Atores em Cena,-1.452771685984026,-48.48858329448193,Theater
9075,Nazaré,-1.45341965,-48.4863735,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9076,Nazaré,-1.45341965,-48.4863735,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9077,Nazaré,-1.45341965,-48.4863735,The Premium Steaks,-1.4547198859566195,-48.48934448528641,Gastropub
9078,Nazaré,-1.45341965,-48.4863735,Restaurante Avenida,-1.452313859645055,-48.4828462460615,Restaurant
9079,Nazaré,-1.45341965,-48.4863735,Panificadora Metrópole,-1.4505243506936825,-48.48459569707932,Bakery
9080,Nazaré,-1.45341965,-48.4863735,Nação Azul Sócio-Torcedor,-1.4522826126424415,-48.484276099880844,General Entertainment
9081,Nazaré,-1.45341965,-48.4863735,Mãe Natureza - Restaurante Vegetariano,-1.45195181865103,-48.48568369132847,Vegetarian / Vegan Restaurant
9082,Nazaré,-1.45341965,-48.4863735,Pomme D'or Café,-1.4550793143476466,-48.4827715001672,Coffee Shop
9083,Nazaré,-1.45341965,-48.4863735,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9084,Nazaré,-1.45341965,-48.4863735,Sobrancelhas Desing,-1.4513033414923906,-48.48993366336732,Health & Beauty Service
9085,Nazaré,-1.45341965,-48.4863735,Sushi Ruy Barbosa,-1.457779585594658,-48.4865369873868,Sushi Restaurant
9086,Nazaré,-1.45341965,-48.4863735,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9087,Nazaré,-1.45341965,-48.4863735,Studio New Pilates,-1.456492472143674,-48.48532492839166,Gym / Fitness Center
9088,Nazaré,-1.45341965,-48.4863735,Amazon Deli Coffee Shop,-1.454827,-48.488171,Café
9089,Nazaré,-1.45341965,-48.4863735,Açai do Alonso,-1.45014479066046,-48.48777732224346,Gourmet Shop
9090,Nazaré,-1.45341965,-48.4863735,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9091,Nazaré,-1.45341965,-48.4863735,Panificadora Combate,-1.4514710013078072,-48.48841551795191,Bakery
9092,Nazaré,-1.45341965,-48.4863735,Burger King,-1.4518894805228109,-48.48604587378174,Fast Food Restaurant
9093,Nazaré,-1.45341965,-48.4863735,Pet Shop Cão Beleza,-1.4551014978916372,-48.48948635794414,Pet Store
9094,Nazaré,-1.45341965,-48.4863735,Baccalà Cozinha,-1.4528696550412596,-48.48936695585322,Brazilian Restaurant
9095,Nazaré,-1.45341965,-48.4863735,Manga Mania -Otakustore,-1.4514823900065006,-48.487112179606136,Hobby Shop
9096,Nazaré,-1.45341965,-48.4863735,Crowne Plaza,-1.4528456450508256,-48.489300638056584,Hotel
9097,Nazaré,-1.45341965,-48.4863735,Body Tech,-1.451175177608269,-48.486894267926445,Gym / Fitness Center
9098,Nazaré,-1.45341965,-48.4863735,Coxinha express,-1.451242035949589,-48.48273736488968,Snack Place
9099,Nazaré,-1.45341965,-48.4863735,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9100,Nazaré,-1.45341965,-48.4863735,Leão Suplementos,-1.4549627073149596,-48.48896215255969,Sporting Goods Shop
9101,Nazaré,-1.45341965,-48.4863735,Subway,-1.4555234221180402,-48.48250224785047,Diner
9102,Nazaré,-1.45341965,-48.4863735,Hotel Grand Mercure,-1.4528286294148038,-48.489274653514805,Hotel
9103,Nazaré,-1.45341965,-48.4863735,Pará Pavê,-1.451689025526666,-48.482833083615546,Karaoke Bar
9104,Nazaré,-1.45341965,-48.4863735,Pizza Hut,-1.4502063202000055,-48.4839182840864,Pizza Place
9105,Nazaré,-1.453495564247776,-48.48762937544487,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9106,Nazaré,-1.453495564247776,-48.48762937544487,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9107,Nazaré,-1.453495564247776,-48.48762937544487,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9108,Nazaré,-1.453495564247776,-48.48762937544487,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9109,Nazaré,-1.453495564247776,-48.48762937544487,Machida Artes Marciais,-1.4537431054384231,-48.485959822390896,Martial Arts School
9110,Nazaré,-1.453495564247776,-48.48762937544487,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9111,Nazaré,-1.453495564247776,-48.48762937544487,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9112,Nazaré,-1.453495564247776,-48.48762937544487,Cantina Italiana,-1.4542562745554026,-48.48835443529526,Italian Restaurant
9113,Nazaré,-1.453495564247776,-48.48762937544487,BodyTech,-1.4520219445406055,-48.48731895230047,Gym
9114,Nazaré,-1.453495564247776,-48.48762937544487,R & DÚ Blues Estúdio 24h,-1.452005676849861,-48.48786851702162,Recording Studio
9115,Nazaré,-1.453495564247776,-48.48762937544487,Tacacá Da Dona Maria,-1.4522201589933785,-48.48572685240313,Brazilian Restaurant
9116,Nazaré,-1.453495564247776,-48.48762937544487,Domino's Pizza,-1.454187368564285,-48.48597112293062,Pizza Place
9117,Nazaré,-1.453495564247776,-48.48762937544487,The Premium Steaks,-1.4547198859566195,-48.48934448528641,Gastropub
9118,Nazaré,-1.453495564247776,-48.48762937544487,Spoleto Culinária Italiana,-1.4542373469207237,-48.48601318035323,Italian Restaurant
9119,Nazaré,-1.453495564247776,-48.48762937544487,BarOn Club,-1.4524861127427124,-48.48750642264332,Nightclub
9120,Nazaré,-1.453495564247776,-48.48762937544487,Hot do Cícero,-1.4550657376037672,-48.485741445428175,Hot Dog Joint
9121,Nazaré,-1.453495564247776,-48.48762937544487,Centro Cultural Atores em Cena,-1.452771685984026,-48.48858329448193,Theater
9122,Nazaré,-1.453495564247776,-48.48762937544487,Equilibrium - Estética e Bem estar.,-1.4544108427579896,-48.488058453885834,Spa
9123,Nazaré,-1.453495564247776,-48.48762937544487,Pé Saudavel,-1.4559347561570468,-48.48761183998013,Spa
9124,Nazaré,-1.453495564247776,-48.48762937544487,Clinica Pilates,-1.45315830698995,-48.485787055248906,Spa
9125,Nazaré,-1.453495564247776,-48.48762937544487,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9126,Nazaré,-1.453495564247776,-48.48762937544487,Eti Mariqueti,-1.4543779159181234,-48.487924347921336,Dessert Shop
9127,Nazaré,-1.453495564247776,-48.48762937544487,Paris Bistrô,-1.4560309913866323,-48.48756262634966,French Restaurant
9128,Nazaré,-1.453495564247776,-48.48762937544487,Mamma Emma Pizzeria Rustica,-1.454367,-48.487312,Italian Restaurant
9129,Nazaré,-1.453495564247776,-48.48762937544487,Wasabi Sushi,-1.4544676293799934,-48.4856696638377,Sushi Restaurant
9130,Nazaré,-1.453495564247776,-48.48762937544487,Na Figueredo,-1.4559369783865401,-48.488327372801535,Clothing Store
9131,Nazaré,-1.453495564247776,-48.48762937544487,La Traviata,-1.4503457383798868,-48.48623646589473,Italian Restaurant
9132,Nazaré,-1.453495564247776,-48.48762937544487,Sobrancelhas Desing,-1.4513033414923906,-48.48993366336732,Health & Beauty Service
9133,Nazaré,-1.453495564247776,-48.48762937544487,Cases 4 You,-1.4548146720742685,-48.48800849975893,Miscellaneous Shop
9134,Nazaré,-1.453495564247776,-48.48762937544487,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9135,Nazaré,-1.453495564247776,-48.48762937544487,Clube do Remo,-1.452789238606855,-48.48412522426123,General Entertainment
9136,Nazaré,-1.453495564247776,-48.48762937544487,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9137,Nazaré,-1.453495564247776,-48.48762937544487,Baccalà Cozinha,-1.4528696550412596,-48.48936695585322,Brazilian Restaurant
9138,Nazaré,-1.453495564247776,-48.48762937544487,Crowne Plaza,-1.4528456450508256,-48.489300638056584,Hotel
9139,Nazaré,-1.453495564247776,-48.48762937544487,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9140,Nazaré,-1.453495564247776,-48.48762937544487,Pet Shop Cão Beleza,-1.4551014978916372,-48.48948635794414,Pet Store
9141,Nazaré,-1.453495564247776,-48.48762937544487,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9142,Nazaré,-1.453495564247776,-48.48762937544487,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9143,Nazaré,-1.453495564247776,-48.48762937544487,Hotel Grand Mercure,-1.4528286294148038,-48.489274653514805,Hotel
9144,Nazaré,-1.453495564247776,-48.48762937544487,_Ôvibe,-1.454057884500948,-48.4887190923015,Hostel
9145,Nazaré,-1.453495564247776,-48.48762937544487,Casa Mia,-1.454132446447618,-48.48599236833822,Restaurant
9146,Nazaré,-1.453495564247776,-48.48762937544487,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9147,Nazaré,-1.453495564247776,-48.48762937544487,Cia Paulista Gourmet,-1.4543011945842685,-48.4883672733301,Pizza Place
9148,Nazaré,-1.453495564247776,-48.48762937544487,Leão Suplementos,-1.4549627073149596,-48.48896215255969,Sporting Goods Shop
9149,Nazaré,-1.453495564247776,-48.48762937544487,Panificadora Combate,-1.4514710013078072,-48.48841551795191,Bakery
9150,Nazaré,-1.453495564247776,-48.48762937544487,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9151,Nazaré,-1.453495564247776,-48.48762937544487,Amazon Deli Coffee Shop,-1.454827,-48.488171,Café
9152,Nazaré,-1.453495564247776,-48.48762937544487,Ferrero Lounge & Restô,-1.4541126819808707,-48.48605744640715,Gastropub
9153,Nazaré,-1.453495564247776,-48.48762937544487,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9154,Nazaré,-1.453495564247776,-48.48762937544487,Capital Lounge,-1.4548118016848939,-48.48795863878912,Lounge
9155,Batista Campos,-1.4577768999999998,-48.4857569,Luiza Duarte Academia,-1.458669092888693,-48.486853541268275,Gym
9156,Batista Campos,-1.4577768999999998,-48.4857569,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9157,Batista Campos,-1.4577768999999998,-48.4857569,Doceria Tudo Bolo,-1.4586469267278313,-48.487362885353306,Dessert Shop
9158,Batista Campos,-1.4577768999999998,-48.4857569,Sushi Ruy Barbosa,-1.457779585594658,-48.4865369873868,Sushi Restaurant
9159,Batista Campos,-1.4577768999999998,-48.4857569,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9160,Batista Campos,-1.4577768999999998,-48.4857569,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9161,Batista Campos,-1.4577768999999998,-48.4857569,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9162,Batista Campos,-1.4577768999999998,-48.4857569,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9163,Batista Campos,-1.4577768999999998,-48.4857569,Tipití Cozinha Regional,-1.4585795799776904,-48.48623059135467,Brazilian Restaurant
9164,Batista Campos,-1.4577768999999998,-48.4857569,Fox Vídeo,-1.4583366453761324,-48.48830156884048,Video Store
9165,Batista Campos,-1.4577768999999998,-48.4857569,Catarina Café & Bistrô,-1.458543787164186,-48.48795049942374,Café
9166,Batista Campos,-1.4577768999999998,-48.4857569,Café FOX,-1.458327367237465,-48.48832752883248,Café
9167,Batista Campos,-1.4577768999999998,-48.4857569,Espaço Cultural Woodstock,-1.4570602435431366,-48.483600873816336,Beer Bar
9168,Batista Campos,-1.4577768999999998,-48.4857569,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9169,Batista Campos,-1.4577768999999998,-48.4857569,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9170,Batista Campos,-1.4577768999999998,-48.4857569,Hot do Cícero,-1.4550657376037672,-48.485741445428175,Hot Dog Joint
9171,Batista Campos,-1.4577768999999998,-48.4857569,Studio New Pilates,-1.456492472143674,-48.48532492839166,Gym / Fitness Center
9172,Batista Campos,-1.4577768999999998,-48.4857569,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9173,Batista Campos,-1.4577768999999998,-48.4857569,Pet Stop,-1.4577939364641157,-48.48854258234504,Pet Store
9174,Batista Campos,-1.4577768999999998,-48.4857569,Churrascaria Tucuruvi,-1.4581378711078545,-48.48755254449016,BBQ Joint
9175,Batista Campos,-1.4577768999999998,-48.4857569,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9176,Batista Campos,-1.4577768999999998,-48.4857569,Tacacá do Renato,-1.4600700383287235,-48.488598812443755,Northern Brazilian Restaurant
9177,Batista Campos,-1.4577768999999998,-48.4857569,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9178,Batista Campos,-1.4577768999999998,-48.4857569,Restô Privilege,-1.4592162037423335,-48.48933638107325,French Restaurant
9179,Batista Campos,-1.4577768999999998,-48.4857569,Uata?,-1.4610679,-48.488068,Burger Joint
9180,Batista Campos,-1.4577768999999998,-48.4857569,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9181,Batista Campos,-1.4577768999999998,-48.4857569,Sushi Bar Kahori,-1.460372237634169,-48.48852434094933,Japanese Restaurant
9182,Batista Campos,-1.4577768999999998,-48.4857569,Machida Artes Marciais,-1.4537431054384231,-48.485959822390896,Martial Arts School
9183,Batista Campos,-1.4577768999999998,-48.4857569,Pomme D'or Café,-1.4550793143476466,-48.4827715001672,Coffee Shop
9184,Batista Campos,-1.4577768999999998,-48.4857569,Mamutz Sucos e Naturais,-1.4603801322429728,-48.488375287476075,Juice Bar
9185,Batista Campos,-1.4577768999999998,-48.4857569,Ice Bode,-1.4612364420697603,-48.488036685563515,Ice Cream Shop
9186,Batista Campos,-1.4577768999999998,-48.4857569,Spoleto Culinária Italiana,-1.4542373469207237,-48.48601318035323,Italian Restaurant
9187,Batista Campos,-1.4577768999999998,-48.4857569,Domino's Pizza,-1.454187368564285,-48.48597112293062,Pizza Place
9188,Batista Campos,-1.4577768999999998,-48.4857569,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9189,Batista Campos,-1.4577768999999998,-48.4857569,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9190,Batista Campos,-1.4577768999999998,-48.4857569,Subway,-1.4586777820329504,-48.48961064141742,Diner
9191,Batista Campos,-1.4577768999999998,-48.4857569,Subway,-1.4555234221180402,-48.48250224785047,Diner
9192,Batista Campos,-1.4577768999999998,-48.4857569,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9193,Batista Campos,-1.4577768999999998,-48.4857569,O Rei do Espeto,-1.456502677731562,-48.48152054738391,BBQ Joint
9194,Batista Campos,-1.4577768999999998,-48.4857569,Pixito,-1.4602684551739171,-48.488412021859496,BBQ Joint
9195,Batista Campos,-1.4577768999999998,-48.4857569,Tapioca Mosqueirense e Comidas Típicas de Mosqueiro,-1.4594456731672159,-48.48915307610191,Brazilian Restaurant
9196,Batista Campos,-1.4577768999999998,-48.4857569,Feira da Batista Campos,-1.4566777793795886,-48.48889641497258,Pedestrian Plaza
9197,Batista Campos,-1.4577768999999998,-48.4857569,Amazon Deli Coffee Shop,-1.454827,-48.488171,Café
9198,Batista Campos,-1.4577768999999998,-48.4857569,Leão Suplementos,-1.4549627073149596,-48.48896215255969,Sporting Goods Shop
9199,Batista Campos,-1.4577768999999998,-48.4857569,Sushi Boulevard,-1.461408867791891,-48.48823017596131,Sushi Restaurant
9200,Batista Campos,-1.4577768999999998,-48.4857569,Extrafarma,-1.4553682497750466,-48.48282768957687,Pharmacy
9201,Batista Campos,-1.4577768999999998,-48.4857569,Dom Rosso Grill Bar,-1.4548837671688069,-48.48904305874594,Restaurant
9202,Batista Campos,-1.4577768999999998,-48.4857569,Redentor Sushi Poke Shop,-1.4550051887129043,-48.489102604815855,Sushi Restaurant
9203,Batista Campos,-1.4577768999999998,-48.4857569,Old School Gastropub,-1.454965518667703,-48.48903800966722,Gastropub
9204,Batista Campos,-1.4577768999999998,-48.4857569,Varanda Bar e Restaurante,-1.4613723048993752,-48.48824146503455,Bar
9205,Batista Campos,-1.456179425,-48.487935225,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9206,Batista Campos,-1.456179425,-48.487935225,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9207,Batista Campos,-1.456179425,-48.487935225,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9208,Batista Campos,-1.456179425,-48.487935225,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9209,Batista Campos,-1.456179425,-48.487935225,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9210,Batista Campos,-1.456179425,-48.487935225,Sushi Ruy Barbosa,-1.457779585594658,-48.4865369873868,Sushi Restaurant
9211,Batista Campos,-1.456179425,-48.487935225,Fox Vídeo,-1.4583366453761324,-48.48830156884048,Video Store
9212,Batista Campos,-1.456179425,-48.487935225,Café FOX,-1.458327367237465,-48.48832752883248,Café
9213,Batista Campos,-1.456179425,-48.487935225,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9214,Batista Campos,-1.456179425,-48.487935225,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9215,Batista Campos,-1.456179425,-48.487935225,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9216,Batista Campos,-1.456179425,-48.487935225,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9217,Batista Campos,-1.456179425,-48.487935225,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9218,Batista Campos,-1.456179425,-48.487935225,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9219,Batista Campos,-1.456179425,-48.487935225,Pet Stop,-1.4577939364641157,-48.48854258234504,Pet Store
9220,Batista Campos,-1.456179425,-48.487935225,Doceria Tudo Bolo,-1.4586469267278313,-48.487362885353306,Dessert Shop
9221,Batista Campos,-1.456179425,-48.487935225,The Premium Steaks,-1.4547198859566195,-48.48934448528641,Gastropub
9222,Batista Campos,-1.456179425,-48.487935225,Catarina Café & Bistrô,-1.458543787164186,-48.48795049942374,Café
9223,Batista Campos,-1.456179425,-48.487935225,Luiza Duarte Academia,-1.458669092888693,-48.486853541268275,Gym
9224,Batista Campos,-1.456179425,-48.487935225,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9225,Batista Campos,-1.456179425,-48.487935225,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9226,Batista Campos,-1.456179425,-48.487935225,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9227,Batista Campos,-1.456179425,-48.487935225,Hot do Cícero,-1.4550657376037672,-48.485741445428175,Hot Dog Joint
9228,Batista Campos,-1.456179425,-48.487935225,Pet Shop Cão Beleza,-1.4551014978916372,-48.48948635794414,Pet Store
9229,Batista Campos,-1.456179425,-48.487935225,Machida Artes Marciais,-1.4537431054384231,-48.485959822390896,Martial Arts School
9230,Batista Campos,-1.456179425,-48.487935225,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9231,Batista Campos,-1.456179425,-48.487935225,Restô Privilege,-1.4592162037423335,-48.48933638107325,French Restaurant
9232,Batista Campos,-1.456179425,-48.487935225,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9233,Batista Campos,-1.456179425,-48.487935225,Tipití Cozinha Regional,-1.4585795799776904,-48.48623059135467,Brazilian Restaurant
9234,Batista Campos,-1.456179425,-48.487935225,Spoleto Culinária Italiana,-1.4542373469207237,-48.48601318035323,Italian Restaurant
9235,Batista Campos,-1.456179425,-48.487935225,Subway,-1.4586777820329504,-48.48961064141742,Diner
9236,Batista Campos,-1.456179425,-48.487935225,Domino's Pizza,-1.454187368564285,-48.48597112293062,Pizza Place
9237,Batista Campos,-1.456179425,-48.487935225,Churrascaria Tucuruvi,-1.4581378711078545,-48.48755254449016,BBQ Joint
9238,Batista Campos,-1.456179425,-48.487935225,Leão Suplementos,-1.4549627073149596,-48.48896215255969,Sporting Goods Shop
9239,Batista Campos,-1.456179425,-48.487935225,Mimi Shoe,-1.4553084800961082,-48.491302357944804,Shoe Store
9240,Batista Campos,-1.456179425,-48.487935225,Sorveteria Cairu,-1.4589343418421068,-48.490914323068054,Ice Cream Shop
9241,Batista Campos,-1.456179425,-48.487935225,Studio New Pilates,-1.456492472143674,-48.48532492839166,Gym / Fitness Center
9242,Batista Campos,-1.456179425,-48.487935225,Tacacá do Renato,-1.4600700383287235,-48.488598812443755,Northern Brazilian Restaurant
9243,Batista Campos,-1.456179425,-48.487935225,Praça Batista Campos,-1.459791479637192,-48.49011121141598,Plaza
9244,Batista Campos,-1.456179425,-48.487935225,Amazon Deli Coffee Shop,-1.454827,-48.488171,Café
9245,Batista Campos,-1.456179425,-48.487935225,Delicidade,-1.4553520593821279,-48.48998457281128,Deli / Bodega
9246,Batista Campos,-1.456179425,-48.487935225,Grand Cru Belém,-1.4554879960557592,-48.49118878547529,Wine Bar
9247,Batista Campos,-1.456179425,-48.487935225,Dom Rosso Grill Bar,-1.4548837671688069,-48.48904305874594,Restaurant
9248,Batista Campos,-1.456179425,-48.487935225,Feira da Batista Campos,-1.4566777793795886,-48.48889641497258,Pedestrian Plaza
9249,Batista Campos,-1.456179425,-48.487935225,Centro Cultural Atores em Cena,-1.452771685984026,-48.48858329448193,Theater
9250,Batista Campos,-1.456179425,-48.487935225,China in Box,-1.4555655337651248,-48.49111869123723,Chinese Restaurant
9251,Batista Campos,-1.456179425,-48.487935225,Sushi Bar Kahori,-1.460372237634169,-48.48852434094933,Japanese Restaurant
9252,Batista Campos,-1.456179425,-48.487935225,BodyTech,-1.4520219445406055,-48.48731895230047,Gym
9253,Batista Campos,-1.456179425,-48.487935225,Mamutz Sucos e Naturais,-1.4603801322429728,-48.488375287476075,Juice Bar
9254,Batista Campos,-1.456179425,-48.487935225,R & DÚ Blues Estúdio 24h,-1.452005676849861,-48.48786851702162,Recording Studio
9255,Batista Campos,-1.457505216751502,-48.48808768168235,Luiza Duarte Academia,-1.458669092888693,-48.486853541268275,Gym
